Time,DayOfWeek,Motion,Acceleration,Temperature
15:37:23.168,2,inactive,inactive,73
05:16:20.236,5,inactive,inactive,72
01:05:53.515,5,active,inactive,68
09:06:56.472,4,inactive,inactive,71
00:03:2.62,3,inactive,inactive,70
11:35:1.582,2,inactive,inactive,67
15:57:9.557,2,inactive,inactive,60
11:33:12.68,3,inactive,inactive,68
08:09:52.891,2,inactive,inactive,70
13:00:37.325,4,inactive,inactive,61
11:49:50.076,3,active,inactive,63
14:14:17.619,2,inactive,active,65
03:57:14.222,5,inactive,active,65
14:56:22.956,3,inactive,inactive,64
03:18:44.143,6,inactive,inactive,62
09:14:13.941,0,inactive,inactive,63
14:28:16.512,0,inactive,inactive,73
14:42:6.115,1,active,inactive,68
07:55:46.39,6,inactive,inactive,62
19:41:34.671,2,inactive,inactive,66
06:31:33.31,5,inactive,inactive,74
16:04:15.955,4,inactive,inactive,60
09:40:37.361,3,active,active,74
10:27:24.135,0,inactive,active,73
02:59:39.127,6,inactive,inactive,63
21:58:32.038,2,inactive,active,70
10:45:24.792,1,inactive,inactive,62
04:16:5.807,1,inactive,inactive,61
12:27:6.322,0,inactive,inactive,66
08:13:42.468,4,inactive,inactive,73
14:22:52.774,1,inactive,inactive,71
12:01:35.856,2,inactive,inactive,74
16:29:26.631,3,inactive,inactive,64
16:09:0.592,2,inactive,inactive,65
16:42:37.841,3,inactive,inactive,61
14:03:50.024,3,inactive,inactive,62
13:17:19.731,4,inactive,inactive,60
00:47:21.859,5,inactive,active,73
16:29:26.734,4,inactive,inactive,61
09:05:11.412,1,inactive,inactive,74
10:06:32.256,3,inactive,inactive,66
09:40:28.291,3,inactive,inactive,67
06:39:11.913,6,inactive,inactive,66
13:27:11.746,4,inactive,inactive,65
06:46:11.404,4,inactive,inactive,70
12:10:39.679,2,active,active,73
09:29:49.136,2,inactive,inactive,70
09:36:15.952,2,active,inactive,65
23:31:37.682,3,inactive,active,74
16:32:45.787,0,inactive,active,70
14:58:26.807,1,inactive,inactive,70
10:55:13.667,0,inactive,inactive,69
14:35:58.496,3,inactive,inactive,68
13:43:53.791,4,inactive,inactive,72
13:29:48.508,1,inactive,inactive,62
13:05:10.003,0,inactive,inactive,74
11:40:43.642,0,active,inactive,69
09:15:12.067,4,active,inactive,62
09:30:28.068,0,inactive,inactive,65
12:29:29.248,3,inactive,inactive,69
16:01:21.265,3,inactive,active,70
15:30:43.247,3,inactive,inactive,60
14:45:7.84,2,inactive,inactive,68
14:35:34.177,4,inactive,inactive,66
15:01:20.713,4,active,inactive,68
13:16:32.26,3,active,active,61
18:29:18.032,3,active,inactive,73
11:45:29.733,1,active,active,61
12:42:37.444,2,inactive,inactive,74
21:30:2.495,4,active,active,68
11:19:50.424,3,inactive,inactive,65
09:33:20.168,1,inactive,inactive,70
12:50:44.568,3,inactive,inactive,64
10:03:25.593,3,inactive,inactive,74
03:25:11.203,6,inactive,inactive,65
10:50:46.124,0,active,inactive,73
03:59:32.702,5,inactive,inactive,61
10:34:7.189,0,inactive,inactive,66
09:00:25.462,0,inactive,active,65
20:05:24.627,0,inactive,inactive,62
02:06:53.733,5,inactive,inactive,64
13:12:4.551,4,inactive,inactive,65
15:18:22.131,0,inactive,inactive,64
00:36:29.105,6,inactive,inactive,69
21:28:27.358,2,inactive,inactive,61
15:25:14.526,4,inactive,active,73
15:22:55.582,3,active,inactive,64
13:12:29.883,2,active,inactive,72
14:25:59.159,2,inactive,inactive,72
11:40:17.382,0,inactive,inactive,71
09:47:56.731,2,inactive,inactive,64
01:22:14.837,5,inactive,inactive,67
08:32:9.16,4,inactive,active,69
15:23:49.737,3,inactive,inactive,66
10:52:14.125,0,inactive,inactive,70
11:27:8.784,4,inactive,inactive,72
09:36:8.948,1,inactive,inactive,70
12:02:48.696,3,inactive,inactive,60
14:06:29.586,0,inactive,inactive,63
13:11:56.238,4,inactive,inactive,67
14:08:43.278,3,inactive,inactive,63
20:54:41.7,2,inactive,inactive,71
02:58:12.577,5,inactive,inactive,72
16:53:32.529,3,inactive,inactive,62
12:23:23.73,1,inactive,inactive,65
14:46:3.344,2,inactive,active,71
10:49:45.063,1,inactive,active,67
04:02:10.106,5,inactive,inactive,70
11:26:4.337,4,inactive,active,70
13:15:48.397,0,active,inactive,69
13:08:31.269,3,active,active,70
12:51:33.625,0,inactive,inactive,74
23:36:19.766,0,inactive,inactive,73
12:40:57.31,3,active,inactive,62
12:41:11.673,4,inactive,inactive,72
12:38:11.918,1,inactive,inactive,68
08:09:1.703,1,inactive,inactive,68
14:17:40.502,1,inactive,inactive,62
16:04:54.967,2,inactive,inactive,73
14:01:30.813,2,inactive,inactive,69
18:27:11.093,5,active,inactive,65
12:12:18.225,5,inactive,inactive,69
16:46:58.166,2,inactive,inactive,73
01:48:14.52,6,inactive,inactive,73
15:40:48.084,4,inactive,inactive,60
12:28:50.515,2,inactive,inactive,69
16:11:36.731,0,active,active,73
09:47:25.882,0,inactive,inactive,63
14:45:3.245,0,inactive,inactive,62
11:18:18.706,2,inactive,inactive,66
16:18:7.142,5,inactive,inactive,71
13:52:39.32,4,inactive,inactive,71
14:53:57.769,2,inactive,inactive,74
15:30:25.88,2,inactive,inactive,64
14:20:41.184,3,inactive,active,74
14:10:18.003,0,inactive,inactive,62
10:31:7.607,2,active,inactive,62
13:22:44.783,0,inactive,inactive,61
14:02:33.876,3,inactive,inactive,74
16:26:23.469,4,inactive,inactive,63
11:24:48.916,2,inactive,inactive,72
15:35:3.132,3,inactive,active,66
22:03:49.924,5,inactive,inactive,65
11:11:13.591,3,inactive,inactive,68
09:50:48.092,4,inactive,inactive,69
09:16:27.332,3,inactive,inactive,68
16:28:8.607,1,inactive,inactive,65
15:03:46.244,0,inactive,inactive,67
13:05:39.008,2,inactive,inactive,62
15:48:1.146,1,inactive,active,60
20:14:24.622,0,active,active,63
04:22:0.542,6,active,inactive,61
16:35:47.269,6,inactive,inactive,69
09:40:15.676,3,inactive,inactive,62
05:29:52.882,5,inactive,inactive,61
10:55:54.32,0,inactive,inactive,67
10:30:22.281,4,inactive,inactive,69
16:01:13.929,4,inactive,inactive,72
01:50:1.33,5,inactive,inactive,62
09:18:20.945,1,inactive,inactive,67
01:47:19.394,3,inactive,inactive,74
03:10:14.873,5,inactive,inactive,73
15:38:57.238,0,active,inactive,64
11:21:24.717,3,inactive,inactive,69
10:10:53.696,3,active,inactive,60
03:54:31.843,5,active,inactive,63
11:38:17.645,2,inactive,inactive,69
14:39:48.261,4,active,inactive,64
16:55:30.627,0,inactive,active,73
11:18:45.875,0,inactive,inactive,66
16:47:29.936,3,active,active,68
11:37:3.294,3,active,inactive,65
16:18:2.392,2,inactive,active,70
12:17:58.757,2,inactive,inactive,63
15:35:31.894,4,inactive,inactive,65
03:42:18.414,6,inactive,inactive,67
02:37:18.729,5,active,inactive,67
14:50:33.027,3,active,inactive,63
09:41:41.523,0,inactive,inactive,67
13:58:6.179,0,inactive,active,67
09:03:33.761,1,active,inactive,69
14:24:19.446,1,inactive,active,73
14:12:32.194,0,inactive,inactive,62
16:20:19.399,4,inactive,inactive,72
10:14:23.38,1,inactive,inactive,66
13:22:28.089,1,inactive,inactive,68
10:03:52.796,2,inactive,active,63
04:04:19.423,6,active,inactive,61
13:25:6.955,4,inactive,inactive,69
14:39:42.276,1,active,inactive,72
13:35:13.276,4,active,active,60
15:15:0.169,2,inactive,inactive,69
11:01:56.578,4,inactive,active,69
02:43:3.204,5,inactive,inactive,63
14:01:20.916,1,active,inactive,62
01:38:52.074,1,inactive,inactive,67
09:03:37.358,0,inactive,inactive,68
04:49:24.734,6,inactive,active,71
11:14:5.873,1,active,active,65
09:44:19.031,4,inactive,active,65
09:36:44.522,3,inactive,inactive,66
11:04:43.771,0,active,inactive,62
15:47:44.768,4,active,active,62
10:18:59.277,3,inactive,inactive,60
18:54:5.308,2,active,inactive,69
15:34:0.873,5,inactive,inactive,74
02:57:27.796,5,inactive,active,70
07:56:7.629,2,active,inactive,74
13:43:13.545,1,inactive,inactive,67
22:35:52.156,1,inactive,inactive,70
16:21:2.614,4,inactive,inactive,72
09:34:32.309,1,inactive,active,74
00:20:29.23,6,inactive,inactive,63
10:16:20.767,3,inactive,inactive,60
12:09:31.933,2,inactive,inactive,60
12:24:43.788,2,inactive,inactive,72
15:12:59.648,2,inactive,active,65
05:34:49.836,1,inactive,inactive,73
06:20:45.648,6,inactive,inactive,62
10:22:27.833,1,inactive,active,64
14:29:8.29,1,inactive,active,63
16:50:31.733,0,inactive,active,65
13:05:12.515,2,inactive,inactive,69
09:22:16.696,0,inactive,inactive,68
15:33:37.632,4,inactive,inactive,74
11:30:45.998,1,inactive,active,65
14:45:6.39,2,inactive,inactive,62
13:14:12.962,0,inactive,inactive,66
14:25:5.537,3,inactive,inactive,71
16:26:24.383,2,inactive,inactive,69
13:21:2.868,2,inactive,active,65
02:54:8.763,0,inactive,inactive,70
14:03:1.22,0,inactive,inactive,71
17:21:33.661,3,inactive,active,68
11:26:31.423,0,inactive,inactive,73
09:26:10.394,1,active,inactive,66
15:04:51.2,0,inactive,inactive,68
16:18:21.155,4,inactive,inactive,73
13:56:59.07,2,active,inactive,68
12:22:17.196,2,inactive,inactive,68
02:53:27.988,6,inactive,inactive,69
00:30:34.812,0,inactive,active,62
11:15:57.22,1,inactive,inactive,67
09:02:47.992,2,inactive,active,71
12:42:55.743,1,active,inactive,74
06:13:16.6,4,inactive,inactive,74
02:17:44.392,6,inactive,active,61
09:15:38.098,4,active,inactive,71
14:32:34.331,4,active,inactive,71
10:06:36.917,2,inactive,inactive,73
09:16:41.574,1,inactive,inactive,64
11:50:36.006,1,inactive,inactive,66
09:26:22.216,0,inactive,inactive,67
09:54:12.51,3,active,active,61
12:05:39.758,3,inactive,inactive,73
15:00:0.075,1,inactive,inactive,64
12:15:45.514,3,inactive,inactive,64
03:10:55.809,6,inactive,inactive,61
10:15:18.004,1,active,inactive,70
12:34:31.836,3,active,inactive,61
11:29:48.732,0,active,inactive,62
07:09:29.438,6,active,inactive,68
12:50:10.991,4,inactive,active,60
10:06:53.586,1,active,inactive,70
09:19:27.431,2,inactive,inactive,63
10:12:19.367,3,inactive,inactive,62
04:26:49.83,6,inactive,active,60
04:49:29.074,6,inactive,inactive,69
10:40:33.681,4,inactive,active,73
09:03:49.757,4,inactive,inactive,74
09:22:25.881,4,inactive,inactive,64
09:12:41.56,0,active,inactive,65
10:47:25.037,3,inactive,inactive,71
14:25:19.699,1,inactive,active,70
14:42:46.381,3,inactive,active,73
16:54:49.103,2,inactive,inactive,65
17:44:35.706,0,inactive,active,72
05:03:27.953,5,inactive,inactive,64
16:18:3.951,0,inactive,inactive,66
12:20:32.041,3,inactive,inactive,63
16:07:42.542,1,inactive,inactive,62
14:50:19.587,0,active,inactive,65
11:45:11.867,3,active,inactive,62
10:39:1.081,3,inactive,inactive,67
09:14:35.747,4,inactive,active,63
09:23:9.427,2,inactive,active,60
09:04:9.26,3,inactive,inactive,66
16:17:27.251,2,active,inactive,62
11:47:59.517,2,inactive,inactive,62
00:41:9.502,4,inactive,inactive,67
14:04:47.737,0,active,active,61
20:36:7.588,3,inactive,active,71
15:53:6.716,0,inactive,inactive,65
11:06:20.804,2,inactive,inactive,61
13:47:20.719,4,inactive,inactive,61
11:01:44.125,4,inactive,inactive,71
10:04:11.689,4,inactive,inactive,63
16:31:15.127,2,inactive,inactive,74
13:26:6.726,0,active,active,68
16:03:29.764,4,active,active,61
15:52:26.048,1,active,inactive,62
15:18:29.731,3,inactive,inactive,60
14:41:51.51,4,inactive,inactive,65
14:40:33.328,3,active,inactive,72
13:26:53.06,3,inactive,inactive,66
13:56:14.581,4,active,inactive,62
07:25:36.16,5,active,active,64
15:37:44.921,2,inactive,inactive,74
12:05:15.598,2,inactive,active,62
13:53:15.504,3,active,inactive,69
11:41:14.555,3,inactive,inactive,67
11:53:47.569,0,active,inactive,70
10:52:39.287,4,inactive,inactive,70
09:32:52.697,0,inactive,inactive,67
10:52:4.942,4,inactive,inactive,69
15:44:59.84,1,inactive,inactive,67
12:27:5.152,4,inactive,inactive,73
15:22:18.316,1,inactive,inactive,63
09:05:22.447,2,inactive,inactive,61
09:32:39.163,0,inactive,active,70
03:15:48.474,6,inactive,inactive,72
13:09:24.694,2,inactive,active,67
22:57:47.842,0,inactive,inactive,68
12:18:22.739,1,inactive,inactive,66
10:40:32.139,4,inactive,active,73
12:46:39.436,2,inactive,inactive,73
13:46:21.686,4,inactive,inactive,71
16:56:37.806,0,inactive,active,72
16:04:31.902,3,active,active,73
00:50:20.707,3,inactive,active,71
10:56:43.307,3,inactive,inactive,69
09:16:47.763,2,inactive,inactive,64
14:35:45.318,0,active,inactive,62
11:08:31.471,2,inactive,active,74
11:01:22.678,2,active,active,63
11:08:21.486,0,inactive,active,67
03:35:53.536,6,inactive,inactive,69
14:44:36.179,3,inactive,inactive,60
13:14:7.717,3,inactive,inactive,73
11:15:43.888,2,inactive,active,70
09:46:43.431,2,inactive,inactive,72
12:40:50.14,4,inactive,inactive,73
07:37:11.885,5,active,inactive,72
23:35:12.106,4,inactive,inactive,66
12:28:53.632,4,inactive,inactive,65
09:05:52.012,0,active,active,66
12:22:4.132,2,inactive,inactive,65
07:48:26.663,1,inactive,inactive,69
11:18:16.243,0,inactive,inactive,68
13:32:27.19,1,inactive,inactive,65
13:07:22.427,2,inactive,inactive,65
09:10:34.962,4,inactive,inactive,66
10:02:18.8,0,inactive,inactive,70
11:18:21.198,2,inactive,active,63
15:29:23.983,3,active,active,68
09:04:26.813,3,inactive,active,65
15:22:33.779,1,inactive,inactive,66
16:24:7.335,4,inactive,inactive,67
14:57:47.481,1,inactive,active,66
09:05:23.384,2,active,inactive,65
13:56:54.555,2,active,inactive,69
16:38:12.925,2,inactive,inactive,64
16:40:46.533,2,inactive,active,67
10:22:13.886,4,active,inactive,72
12:46:25.988,1,inactive,inactive,68
09:16:47.067,4,inactive,inactive,71
20:14:53.084,1,inactive,inactive,70
12:40:2.122,0,inactive,inactive,71
04:25:18.866,6,inactive,inactive,62
00:30:4.861,6,inactive,inactive,72
03:40:25.577,1,inactive,inactive,61
21:30:1.591,4,inactive,inactive,66
13:41:24.033,4,inactive,inactive,62
09:14:21.925,1,inactive,inactive,63
12:45:46.787,3,inactive,inactive,68
12:28:47.531,3,inactive,active,71
14:46:28.111,1,active,inactive,74
16:36:17.872,3,inactive,inactive,63
15:37:6.169,2,inactive,inactive,66
09:47:3.83,0,inactive,inactive,63
15:01:42.394,4,active,inactive,69
11:27:0.734,3,inactive,inactive,70
12:21:4.94,4,inactive,inactive,72
14:02:21.03,2,inactive,active,65
07:08:3.645,5,active,inactive,67
11:30:38.231,3,active,inactive,69
17:18:43.491,4,inactive,inactive,60
13:46:17.958,2,inactive,inactive,69
16:58:22.615,0,inactive,inactive,65
09:33:12.411,2,active,inactive,70
12:42:43.305,2,active,active,61
12:06:7.576,1,active,inactive,61
15:52:5.141,4,active,inactive,66
10:55:37.638,4,inactive,inactive,63
15:05:4.178,0,active,inactive,62
14:54:16.931,4,inactive,inactive,72
09:08:50.072,0,inactive,inactive,64
15:42:39.808,4,inactive,inactive,69
03:50:16.52,5,inactive,inactive,65
14:42:49.228,1,inactive,inactive,70
13:02:49.9,0,inactive,inactive,68
11:59:39.177,1,inactive,active,72
12:07:12.405,1,inactive,active,64
03:52:46.863,3,active,inactive,60
16:07:32.651,2,active,inactive,71
12:40:2.381,0,inactive,inactive,74
09:30:42.837,4,active,inactive,61
07:15:14.363,6,active,inactive,64
16:24:44.864,3,inactive,active,74
15:09:16.299,2,inactive,inactive,73
09:59:11.119,4,inactive,inactive,61
15:39:0.437,0,inactive,inactive,72
12:18:14.967,3,inactive,inactive,74
16:44:45.971,4,inactive,inactive,71
11:10:6.014,3,inactive,inactive,63
15:01:56.781,3,inactive,inactive,74
02:05:58.257,5,active,inactive,62
12:54:27.854,1,inactive,inactive,74
12:36:15.537,2,inactive,inactive,66
11:15:22.882,4,inactive,inactive,71
11:05:46.792,3,inactive,inactive,74
13:43:28.505,4,inactive,inactive,70
11:29:13.756,0,inactive,inactive,68
16:09:29.574,2,inactive,inactive,68
14:17:26.099,0,active,inactive,65
11:55:34.808,1,inactive,inactive,70
16:44:55.992,4,inactive,inactive,73
14:20:25.734,3,active,inactive,66
09:56:46.84,2,inactive,inactive,62
12:58:39.258,1,inactive,active,74
07:00:26.216,6,inactive,inactive,66
15:19:10.183,0,active,inactive,64
10:59:13.261,2,inactive,active,64
09:06:57.027,3,inactive,inactive,70
14:20:8.429,1,inactive,active,74
11:44:55.125,2,inactive,active,64
10:20:21.844,0,inactive,inactive,70
15:22:35.479,3,inactive,inactive,68
11:06:53.508,3,active,inactive,69
11:45:15.917,0,inactive,inactive,70
06:37:1.852,5,active,inactive,74
13:41:26.688,3,active,inactive,68
00:34:38.344,6,active,inactive,63
20:19:31.624,3,inactive,inactive,64
15:12:6.033,4,inactive,inactive,72
09:33:30.462,3,inactive,active,70
10:16:47.064,4,inactive,inactive,61
16:35:25.018,2,active,active,63
16:51:28.028,5,active,inactive,71
15:33:42.097,1,inactive,inactive,68
09:41:48.103,1,active,inactive,66
10:05:55.414,4,inactive,inactive,72
14:19:1.958,3,inactive,active,64
16:40:45.399,0,inactive,inactive,63
13:07:13.838,1,inactive,active,63
12:47:46.917,0,inactive,inactive,72
16:09:55.707,2,inactive,inactive,63
09:57:22.632,2,inactive,inactive,74
15:37:36.492,4,inactive,inactive,73
09:39:8.48,4,inactive,active,62
21:14:28.841,2,inactive,inactive,64
01:22:52.089,6,inactive,active,72
12:34:4.474,0,inactive,inactive,66
13:30:14.235,0,inactive,inactive,65
04:20:47.581,5,inactive,inactive,62
09:36:18.837,1,inactive,active,65
09:35:59.257,4,inactive,inactive,62
04:47:42.176,6,inactive,inactive,66
10:54:53.951,0,inactive,inactive,61
13:40:40.626,3,inactive,inactive,63
10:00:0.009,3,inactive,inactive,62
12:36:21.935,1,inactive,inactive,62
09:04:11.796,3,inactive,inactive,67
13:30:32.215,2,inactive,active,73
11:54:47.717,2,inactive,inactive,63
15:13:6.658,2,active,active,64
16:05:39.12,2,inactive,inactive,69
11:38:31.636,3,inactive,inactive,74
15:38:3.424,2,inactive,inactive,73
04:46:28.706,4,inactive,inactive,68
15:49:44.921,0,inactive,inactive,60
11:31:40.041,2,inactive,inactive,70
14:32:15.896,0,inactive,inactive,69
11:29:47.206,1,inactive,inactive,74
15:23:3.635,0,inactive,inactive,68
14:40:56.485,1,inactive,inactive,65
15:39:17.261,4,active,inactive,73
14:27:31.643,1,inactive,active,71
16:10:58.757,0,inactive,inactive,65
16:32:19.477,1,inactive,active,69
09:32:23.469,1,inactive,inactive,73
15:09:54.966,3,inactive,inactive,74
12:52:29.035,0,inactive,inactive,71
13:26:46.123,2,inactive,active,65
12:05:58.688,1,inactive,active,60
16:20:57.678,4,inactive,inactive,60
09:45:56.527,2,inactive,inactive,67
11:06:41.601,2,inactive,inactive,65
02:40:23.547,1,inactive,inactive,72
11:53:22.641,1,inactive,inactive,63
16:43:12.026,4,inactive,inactive,72
09:01:3.137,3,inactive,inactive,66
16:44:55.51,0,active,active,70
00:50:7.424,0,active,inactive,69
05:34:30.93,5,inactive,inactive,69
16:16:21.366,3,inactive,inactive,62
12:30:9.635,2,inactive,inactive,66
10:34:1.138,0,active,inactive,64
14:09:31.546,4,inactive,inactive,69
16:04:7.359,3,inactive,active,64
10:24:59.819,2,inactive,inactive,61
15:31:19.909,1,inactive,inactive,64
12:48:27.859,4,active,inactive,69
21:58:39.714,4,inactive,inactive,65
09:42:18.419,1,active,inactive,66
14:19:57.733,2,inactive,active,71
14:33:23.111,2,inactive,inactive,69
13:08:47.728,4,inactive,inactive,66
11:22:40.115,4,active,inactive,64
09:05:48.155,0,inactive,inactive,73
10:40:16.322,3,inactive,inactive,68
15:20:0.131,3,inactive,active,62
15:25:37.383,0,inactive,inactive,74
10:39:45.7,3,inactive,inactive,60
12:38:49.942,3,inactive,inactive,62
20:32:19.409,3,inactive,inactive,72
11:54:55.259,1,inactive,active,65
09:14:58.83,2,inactive,inactive,63
10:26:18.778,1,inactive,inactive,66
13:53:34.065,2,inactive,inactive,70
13:58:41.755,0,inactive,inactive,70
12:02:14.932,4,inactive,inactive,60
06:07:53.695,3,inactive,inactive,74
14:18:20.988,2,inactive,inactive,61
10:56:48.608,6,inactive,inactive,68
13:17:36.367,3,active,inactive,62
15:33:38.342,2,active,inactive,68
10:26:39.796,1,inactive,inactive,62
11:08:5.589,2,active,inactive,73
11:24:43.72,1,inactive,inactive,66
13:33:48.451,2,inactive,active,67
03:45:14.532,3,inactive,active,64
12:25:24.078,4,inactive,inactive,74
04:08:16.415,0,inactive,inactive,74
09:34:16.675,4,active,inactive,73
14:01:38.244,4,inactive,inactive,73
06:23:35.202,1,inactive,inactive,72
03:05:4.152,6,inactive,inactive,72
15:46:12.836,3,inactive,inactive,60
13:03:41.284,4,inactive,inactive,62
13:02:8.528,1,inactive,inactive,73
13:41:28.776,5,inactive,inactive,65
01:35:27.247,0,inactive,active,64
13:18:50.306,4,active,inactive,70
10:50:28.096,0,inactive,active,63
06:35:15.048,6,inactive,active,62
11:09:31.592,0,inactive,inactive,74
09:50:18.947,1,inactive,inactive,72
00:21:20.238,6,inactive,inactive,67
20:04:15.505,5,inactive,active,62
16:45:16.883,0,active,inactive,74
12:45:1.176,4,inactive,active,63
12:38:3.279,1,inactive,active,73
09:46:11.009,3,inactive,inactive,66
15:55:20.31,2,inactive,inactive,73
13:35:48.57,4,inactive,inactive,70
13:38:46.65,4,inactive,inactive,72
02:34:6.818,5,inactive,inactive,64
14:48:59.049,4,inactive,inactive,63
16:17:29.223,1,inactive,inactive,74
12:49:3.51,0,inactive,inactive,69
14:59:37.231,4,active,active,64
13:37:32.523,4,inactive,active,60
12:54:29.018,2,inactive,inactive,73
15:46:53.661,0,inactive,inactive,70
13:19:30.177,4,inactive,inactive,69
12:52:32.783,2,inactive,inactive,69
09:14:58.146,4,inactive,inactive,64
13:06:36.903,4,inactive,inactive,71
21:10:4.524,0,inactive,inactive,61
11:13:32.824,0,inactive,inactive,68
16:16:23.29,4,inactive,inactive,69
11:26:0.055,4,active,inactive,61
12:47:13.762,2,inactive,inactive,73
07:04:5.425,5,inactive,inactive,68
09:37:17.109,0,active,inactive,64
14:07:51.643,4,active,inactive,72
17:18:24.073,3,inactive,inactive,73
10:35:24.127,4,inactive,inactive,69
14:57:37.414,2,inactive,inactive,66
12:42:0.811,3,inactive,inactive,67
13:47:48.804,0,inactive,inactive,69
03:32:16.376,2,inactive,inactive,71
13:55:48.616,2,active,inactive,66
14:42:54.502,2,inactive,inactive,65
12:46:28.043,1,active,inactive,66
11:08:26.705,1,inactive,inactive,68
16:01:50.157,4,inactive,inactive,73
13:14:16.873,2,active,active,62
00:41:11.17,6,inactive,inactive,70
16:48:9.22,2,inactive,inactive,68
13:51:12.849,4,inactive,active,65
09:16:32.879,3,inactive,inactive,68
03:21:58.483,5,inactive,active,67
14:08:16.597,0,active,inactive,72
09:55:30.756,4,active,inactive,68
16:59:33.055,2,inactive,inactive,71
14:02:23.559,1,inactive,inactive,68
14:19:54.756,1,inactive,inactive,61
10:22:33.865,3,inactive,active,74
12:07:41.369,0,inactive,inactive,65
12:42:45.635,3,inactive,active,67
11:21:32.776,1,inactive,inactive,62
14:21:19.79,0,inactive,active,69
16:02:50.732,1,inactive,inactive,62
12:22:16.576,2,inactive,active,64
06:40:14.281,1,inactive,active,61
16:24:56.874,1,inactive,inactive,61
11:10:43.45,2,inactive,inactive,74
13:36:28.815,2,active,inactive,72
13:25:57.144,1,active,inactive,74
12:42:18.527,0,active,inactive,72
05:23:46.681,4,active,inactive,73
01:29:49.666,1,inactive,active,67
09:47:45.877,2,inactive,inactive,74
03:06:35.854,4,inactive,inactive,70
11:46:3.688,1,inactive,inactive,72
13:36:37.554,2,inactive,inactive,74
11:39:39.067,4,active,active,62
10:04:52.078,3,inactive,inactive,68
12:50:14.801,1,inactive,inactive,74
15:15:54.982,3,inactive,inactive,73
17:04:13.813,4,active,inactive,62
16:03:19.574,2,active,inactive,68
21:28:41.665,1,active,inactive,64
15:09:8.174,3,inactive,inactive,69
14:56:8.419,4,inactive,inactive,60
09:04:53.53,4,active,inactive,67
15:03:14.972,4,inactive,inactive,64
15:07:10.683,0,active,inactive,67
09:01:40.609,4,inactive,active,65
15:25:35.45,4,inactive,active,74
16:08:26.998,2,active,inactive,63
16:07:13.079,3,inactive,inactive,68
13:51:36.118,0,inactive,inactive,65
06:11:8.48,5,inactive,inactive,63
16:05:37.838,4,inactive,inactive,70
09:38:44.626,4,inactive,active,67
13:51:54.631,1,inactive,inactive,60
13:29:28.335,3,inactive,inactive,66
11:42:43.852,1,inactive,inactive,64
12:36:42.729,0,active,inactive,64
12:17:10.627,3,inactive,inactive,60
14:11:40.018,4,inactive,inactive,74
11:21:5.659,4,inactive,inactive,65
12:17:51.79,0,inactive,inactive,60
12:56:3.933,4,inactive,active,74
10:27:20.678,0,inactive,inactive,70
11:24:27.89,1,active,inactive,72
07:59:8.749,5,inactive,inactive,65
03:42:34.425,5,inactive,active,63
14:45:46.695,2,inactive,inactive,72
13:17:16.879,3,active,inactive,64
16:34:32.314,1,inactive,inactive,73
17:45:33.612,1,active,inactive,71
16:32:21.866,4,inactive,inactive,70
14:31:10.021,4,inactive,inactive,60
14:53:2.661,3,inactive,active,73
16:13:16.464,1,inactive,active,71
16:52:8.838,4,inactive,inactive,63
00:51:7.832,0,inactive,inactive,71
16:07:8.083,2,inactive,active,71
10:33:0.715,4,inactive,inactive,60
20:42:4.919,0,inactive,inactive,73
12:18:29.499,1,active,inactive,73
11:36:48.516,4,inactive,inactive,61
11:10:30.856,0,inactive,inactive,60
10:11:22.102,2,inactive,inactive,69
02:28:22.309,1,inactive,inactive,65
11:26:32.784,0,inactive,inactive,61
16:22:22.115,1,inactive,inactive,60
09:09:40.549,2,inactive,inactive,72
10:20:39.984,4,inactive,inactive,73
17:00:59.234,0,active,inactive,66
09:57:36.101,0,active,active,66
04:33:31.471,2,inactive,inactive,63
13:23:42.922,0,inactive,active,65
09:14:56.706,2,inactive,active,65
16:32:39.632,1,inactive,active,63
12:16:43.421,0,inactive,inactive,63
09:28:58.753,4,inactive,inactive,72
13:58:13.511,3,inactive,inactive,71
09:55:45.817,1,inactive,inactive,66
15:38:0.519,2,inactive,active,64
13:09:34.317,3,inactive,inactive,63
10:28:1.489,2,inactive,inactive,65
01:20:35.316,4,active,inactive,71
10:57:36.47,4,inactive,inactive,69
13:56:49.759,0,inactive,inactive,60
11:49:28.459,3,inactive,inactive,73
15:08:23.583,1,inactive,inactive,60
21:16:2.936,0,active,inactive,66
09:46:20.084,0,inactive,inactive,65
10:03:5.622,0,active,inactive,72
14:04:24.174,4,inactive,inactive,72
09:17:58.592,0,inactive,inactive,62
15:39:25.433,2,inactive,inactive,63
16:01:51.231,2,inactive,inactive,60
10:15:17.618,1,inactive,inactive,70
10:13:27.658,0,active,inactive,66
10:38:33.404,0,inactive,inactive,68
15:18:19.193,2,inactive,inactive,64
15:22:6.745,1,inactive,inactive,66
02:54:58.188,5,active,active,63
15:42:30.887,2,active,active,65
12:29:12.772,0,active,inactive,68
05:29:59.174,5,inactive,inactive,72
12:09:9.657,3,inactive,inactive,61
08:12:13.199,1,inactive,inactive,69
14:53:31.343,0,active,inactive,60
10:20:1.716,1,active,inactive,65
12:17:57.58,0,inactive,inactive,71
03:25:18.812,6,active,active,65
16:32:17.273,3,inactive,active,72
11:58:43.271,4,inactive,inactive,61
17:12:28.988,4,inactive,inactive,69
16:02:50.588,2,active,inactive,70
13:35:40.948,0,inactive,inactive,61
