Time,DayOfWeek,Motion,Acceleration,Temperature
04:29:5.904,3,active,active,79
14:03:19.109,3,active,active,82
02:48:47.025,4,active,active,81
03:58:39.796,0,active,active,85
13:40:14.332,3,active,inactive,80
04:03:32.2,0,active,inactive,80
12:24:42.572,4,active,active,84
01:33:48.633,0,active,active,78
03:41:7.677,1,active,active,77
04:23:18.412,4,active,active,83
04:43:14.09,0,active,active,85
09:20:18.751,0,active,active,80
00:46:40.616,1,active,active,83
15:11:13.39,3,active,active,80
14:37:57.63,1,active,active,81
11:27:40.441,2,active,inactive,84
10:17:12.747,3,active,active,78
10:18:52.168,4,active,active,76
11:16:22.699,1,active,active,73
02:32:12.939,0,active,active,82
16:15:20.568,2,active,active,84
11:31:1.243,1,active,active,84
14:51:42.37,0,active,active,77
02:08:37.152,3,inactive,inactive,82
04:14:12.559,0,active,active,78
13:30:25.029,4,active,active,84
15:18:42.532,4,active,active,80
12:24:57.165,0,active,active,79
01:12:13.576,1,active,inactive,76
00:23:24.332,1,active,active,84
10:19:4.699,0,active,inactive,79
04:32:55.733,4,active,active,79
03:25:26.432,3,active,active,78
04:32:51.937,3,active,active,79
01:14:0.51,0,active,active,77
03:19:7.483,1,active,active,80
12:55:57.842,0,active,active,80
09:26:18.173,2,active,active,82
16:21:26.338,3,active,active,80
04:17:27.446,0,active,active,85
02:03:57.924,2,active,active,82
12:27:9.874,3,active,active,82
10:44:12.618,2,active,active,86
15:37:54.562,4,active,active,81
10:40:12.198,3,active,active,80
09:54:51.949,4,active,active,72
14:38:33.481,4,active,active,75
11:20:28.078,1,active,active,83
01:57:49.373,3,active,active,80
02:29:39.12,0,active,active,81
02:45:18.562,4,active,active,80
10:01:20.389,3,active,active,75
18:03:1.986,4,active,inactive,84
14:04:11.773,4,active,active,83
01:13:20.377,3,active,active,85
01:19:5.141,3,active,active,81
15:09:49.975,0,active,active,81
12:58:29.676,3,active,active,83
02:08:10.068,4,active,active,83
01:52:17.823,3,active,active,79
13:30:13.321,1,active,active,77
00:18:9.772,4,active,active,80
11:07:43.37,4,active,active,81
01:26:22.309,4,inactive,inactive,82
04:22:40.063,3,active,active,84
08:24:38.92,3,inactive,inactive,82
02:43:3.857,3,active,active,83
12:20:59.812,1,active,active,82
00:12:18.842,2,active,active,76
01:58:32.079,0,active,active,80
09:04:6.087,1,active,active,81
02:55:21.643,3,active,active,78
01:00:22.031,0,inactive,inactive,80
16:04:34.562,0,active,active,81
04:30:50.574,2,active,active,83
15:40:25.746,4,inactive,inactive,75
00:44:37.78,0,active,active,81
10:51:10.399,4,inactive,inactive,80
12:14:56.864,1,active,active,76
11:25:51.927,4,active,active,87
00:32:56.331,4,active,active,86
01:34:49.523,2,active,active,79
04:58:25.319,3,active,active,82
03:42:1.868,0,active,active,81
00:10:30.481,2,active,active,81
17:04:44.365,2,active,active,84
04:57:9.042,2,active,active,90
00:38:5.907,3,active,active,82
16:54:36.586,4,active,active,76
02:51:10.872,1,active,active,80
09:59:6.21,3,active,active,84
03:01:8.617,1,active,active,83
04:10:27.079,2,active,active,80
03:25:13.258,3,inactive,inactive,81
16:18:56.59,3,active,active,78
04:55:6.591,3,active,active,81
03:19:28.313,3,active,inactive,79
16:29:25.627,4,active,active,79
10:01:48.784,1,active,active,77
04:59:14.0,3,active,active,74
00:22:13.245,4,active,active,81
02:14:44.896,2,active,active,82
00:04:29.6,1,active,active,82
04:19:48.321,1,inactive,inactive,77
04:33:43.809,1,active,active,84
02:16:32.929,4,active,active,82
17:33:39.438,0,active,active,77
16:49:19.624,1,active,active,83
01:20:22.469,4,active,active,85
14:39:12.047,1,active,active,73
03:00:23.085,3,active,active,83
15:40:35.18,4,active,active,79
02:29:33.545,3,active,active,80
00:55:2.633,2,active,active,81
00:27:26.629,1,active,active,79
17:09:24.645,4,active,active,80
12:03:13.94,3,active,active,83
16:03:6.439,1,inactive,inactive,80
09:56:27.431,0,active,active,79
00:24:23.569,4,active,active,78
03:22:45.057,0,active,active,78
16:30:37.203,1,active,active,80
01:56:4.026,4,active,inactive,72
01:01:59.788,0,active,active,78
13:03:59.324,1,active,active,80
03:15:45.439,3,active,active,79
09:11:0.168,0,active,active,77
09:03:23.526,0,active,inactive,84
12:13:44.215,1,active,active,81
01:57:53.378,4,active,active,78
15:55:19.207,1,active,active,79
15:41:28.318,0,active,active,78
10:58:53.552,4,active,active,80
09:47:20.908,0,active,active,83
03:22:28.697,3,active,active,77
12:12:53.971,2,active,active,80
04:35:40.487,4,active,active,76
04:34:41.598,1,active,active,82
00:52:58.022,0,active,active,78
12:50:16.218,4,active,active,80
04:52:37.133,1,active,active,79
00:34:45.086,3,active,active,74
09:35:54.679,0,active,active,80
15:29:3.799,0,active,active,84
11:29:6.423,1,active,active,88
02:53:54.409,3,active,active,83
00:49:7.258,3,active,active,80
03:47:48.174,0,active,active,80
15:40:46.389,0,active,active,84
00:41:20.744,3,active,active,76
02:40:40.261,2,active,active,80
02:19:38.551,4,active,active,80
13:31:40.225,1,active,active,83
03:29:9.003,2,active,active,78
01:43:22.679,4,active,active,75
08:20:57.637,2,inactive,inactive,86
00:25:40.664,1,active,active,78
09:27:58.587,1,active,active,84
00:36:53.436,3,active,active,84
13:55:45.82,3,active,active,76
01:01:23.545,1,active,active,80
00:22:26.619,3,active,active,84
13:32:4.474,0,active,active,85
15:52:19.751,3,active,active,77
03:30:16.145,0,active,active,83
04:02:20.648,0,active,active,78
13:32:35.304,1,active,active,77
01:16:34.281,1,active,active,84
02:44:7.307,3,active,active,83
03:25:59.745,2,active,active,81
13:56:59.971,4,active,active,78
09:47:15.606,3,active,active,81
10:02:13.081,1,active,active,76
14:39:9.164,4,active,active,78
10:11:24.303,0,active,active,81
01:47:9.562,2,active,active,75
03:04:36.589,3,active,active,81
15:29:5.048,3,active,active,77
01:31:35.719,0,active,active,78
00:49:27.262,4,active,active,85
01:04:12.776,4,active,active,84
20:38:27.029,1,active,active,78
02:45:16.294,4,active,active,75
10:08:3.409,4,active,active,83
21:52:54.121,3,active,active,80
00:03:23.86,2,active,inactive,83
16:46:56.498,3,active,active,78
11:39:2.325,4,active,active,75
15:28:43.687,3,active,active,76
01:08:46.525,0,active,active,85
03:37:18.07,2,active,active,79
10:29:58.58,2,active,active,84
00:40:53.216,4,active,active,78
04:23:36.599,4,active,active,81
00:57:7.332,4,active,active,78
00:56:10.658,4,active,active,77
09:45:49.685,0,active,active,82
13:09:37.154,0,active,active,84
02:14:25.216,2,active,active,75
16:02:5.898,3,active,active,80
13:06:29.021,4,active,active,79
15:32:32.612,4,inactive,inactive,78
15:16:54.976,3,inactive,inactive,80
01:43:52.257,0,active,active,81
04:57:12.46,4,active,active,80
02:25:32.998,2,active,active,81
11:20:55.093,0,active,active,80
02:02:53.951,0,active,active,86
02:52:54.928,1,active,inactive,79
04:21:30.945,3,active,active,80
04:06:32.988,2,active,active,79
21:57:29.51,1,active,active,87
18:41:24.088,3,active,active,82
10:56:27.948,0,active,active,80
12:15:3.571,4,active,active,80
00:04:52.697,2,active,active,78
12:42:7.427,3,active,active,82
02:35:18.379,0,active,active,82
02:38:40.655,2,active,active,78
16:43:36.381,2,active,active,81
14:53:20.876,2,active,active,91
01:23:14.842,1,active,active,81
09:46:6.34,4,active,active,75
09:04:37.036,4,active,active,82
00:47:55.986,1,active,active,81
10:50:46.384,1,active,active,82
15:15:8.418,0,active,active,82
01:16:23.54,3,active,active,79
09:09:42.346,0,active,active,77
07:12:29.413,2,active,inactive,81
03:32:50.375,4,active,active,79
03:10:26.642,1,active,active,79
02:11:47.316,2,active,active,78
09:43:31.662,2,active,active,83
00:54:27.699,0,active,active,82
01:06:23.949,1,active,active,78
11:26:10.829,2,active,active,87
16:25:20.402,4,active,active,76
13:22:58.923,1,active,active,79
15:44:19.693,0,active,active,80
02:51:27.757,2,active,active,77
01:07:57.327,0,active,active,79
00:42:34.521,0,active,active,81
16:41:20.003,3,active,active,84
12:45:2.358,3,active,active,76
01:17:18.506,2,active,active,81
12:12:16.83,0,active,active,78
10:46:8.501,1,active,active,77
11:16:7.188,4,active,active,82
03:02:51.691,1,active,active,85
01:09:43.361,4,active,active,83
09:36:42.889,0,inactive,active,82
15:42:20.293,2,active,active,79
04:40:58.51,3,active,active,76
10:21:16.053,0,active,active,84
03:55:1.283,0,active,active,83
03:11:44.455,4,active,active,83
09:15:9.749,0,active,active,81
12:13:9.559,4,active,active,81
10:21:56.574,3,active,active,81
04:04:31.885,3,active,active,82
03:30:25.548,1,active,active,79
04:57:0.768,1,active,active,76
02:31:51.472,1,active,active,73
00:00:53.753,1,active,active,81
02:08:48.26,1,active,active,83
04:16:13.331,0,active,active,81
02:37:4.595,1,active,active,85
03:00:47.745,4,active,active,76
04:54:13.724,4,active,active,82
02:56:23.422,2,active,active,81
09:23:55.075,4,inactive,inactive,84
00:20:5.463,0,active,active,79
14:43:32.195,1,active,active,82
10:39:14.079,3,active,active,78
04:59:48.937,2,active,active,78
03:11:4.124,4,active,active,82
11:34:10.343,1,active,inactive,85
01:13:49.091,1,active,active,79
02:03:45.149,1,active,active,78
03:10:27.806,1,active,active,79
03:25:54.708,3,active,active,76
11:10:26.112,4,inactive,inactive,77
01:51:33.415,1,active,active,85
00:24:13.226,3,active,active,77
02:24:52.181,0,active,active,79
16:47:21.158,3,active,active,81
00:54:30.645,0,active,active,80
00:07:48.336,0,active,active,77
03:09:45.552,4,active,active,80
15:05:32.041,1,active,active,84
09:41:49.837,4,active,active,83
13:24:48.122,4,active,active,73
03:07:22.161,2,active,active,79
20:25:11.52,2,active,active,77
12:42:56.623,0,active,active,75
03:18:30.093,2,active,inactive,81
11:48:31.898,0,active,active,80
12:44:37.278,2,active,active,78
09:20:49.736,2,active,active,80
10:09:50.621,0,active,active,81
00:19:30.647,3,active,active,79
11:03:39.83,3,active,inactive,84
14:44:40.171,0,active,inactive,84
15:39:14.738,4,active,active,76
22:06:46.813,3,active,active,81
16:26:15.044,3,inactive,inactive,86
04:09:38.127,3,active,active,80
03:40:28.207,3,active,active,81
10:01:0.634,2,active,active,78
04:00:27.426,0,active,active,81
03:10:2.761,1,active,active,80
09:59:36.65,0,active,active,81
10:38:22.498,0,active,inactive,85
00:40:41.615,4,active,active,81
00:58:38.495,4,active,active,82
04:28:1.895,1,active,active,84
10:55:17.437,2,active,active,80
00:13:47.063,1,active,active,78
10:37:5.283,4,active,active,86
04:43:32.764,3,active,active,78
16:53:41.728,2,active,active,84
02:12:5.387,0,active,active,84
09:40:3.387,2,active,active,79
03:31:46.247,1,active,inactive,78
14:38:22.032,3,active,active,83
12:35:32.997,2,active,active,83
11:06:37.207,4,active,active,80
03:26:45.159,0,active,active,79
14:56:55.93,2,active,active,81
15:30:22.817,1,active,active,77
02:04:33.991,2,active,active,83
15:36:54.667,4,active,active,74
15:06:28.097,1,active,active,85
12:19:1.875,0,active,active,80
10:44:58.698,2,active,active,82
15:36:30.1,1,active,active,79
14:27:18.283,1,active,active,86
11:15:43.641,0,active,active,82
14:03:40.843,3,active,active,83
11:29:19.725,3,active,active,78
15:24:17.951,0,active,active,83
02:49:40.079,4,active,active,79
11:53:8.933,0,active,active,82
09:45:3.516,2,active,active,77
00:30:9.188,2,active,active,80
13:54:50.529,3,active,active,79
13:52:30.506,0,active,active,84
04:13:0.218,0,active,active,81
10:05:32.65,0,active,active,82
03:57:30.542,4,active,active,78
14:13:8.207,0,active,active,76
03:06:23.261,1,active,active,76
02:50:13.292,1,active,active,84
13:08:20.274,4,active,active,78
16:41:9.609,2,active,active,80
16:14:17.533,4,active,active,81
01:15:57.806,3,active,active,77
09:32:33.138,4,active,active,77
03:16:55.361,4,active,active,83
01:24:31.139,3,active,active,80
13:40:53.841,1,active,active,85
14:18:3.481,0,active,active,78
15:16:56.225,4,active,active,86
09:39:37.795,0,active,active,83
12:37:40.448,2,active,active,79
09:35:4.262,4,active,active,79
16:11:32.339,0,active,active,84
10:08:20.186,3,active,active,82
00:32:10.52,3,active,active,73
00:54:23.75,0,active,active,81
10:11:36.877,4,active,active,79
01:26:16.768,3,active,active,82
13:14:7.011,3,inactive,inactive,83
13:09:53.727,0,active,active,82
03:38:45.379,2,active,active,77
15:29:22.435,4,active,active,87
10:23:39.473,1,active,active,77
16:18:18.793,4,active,active,79
01:39:45.623,3,active,active,80
09:46:13.342,0,active,active,79
02:21:21.891,3,active,active,84
11:00:35.653,4,active,active,83
02:24:47.314,3,active,active,77
01:09:16.592,3,active,active,81
01:01:44.561,4,active,active,78
02:01:51.261,4,active,active,79
04:58:54.691,4,active,active,80
16:51:54.056,4,active,active,81
06:50:55.89,3,active,active,77
10:11:3.37,4,active,active,78
10:25:35.763,1,active,active,77
03:32:35.882,4,active,active,85
03:08:5.022,2,active,active,79
09:52:22.345,0,active,active,80
04:43:40.733,3,active,active,78
01:46:19.023,1,active,active,81
00:46:20.333,4,active,active,83
03:05:6.1,0,active,active,84
01:22:20.613,3,active,active,87
12:34:52.36,4,active,inactive,81
13:44:23.472,1,active,active,79
13:26:14.933,3,active,inactive,82
03:59:40.795,1,active,active,79
15:44:0.155,3,active,active,85
09:59:49.434,1,active,active,75
04:44:8.343,0,active,active,78
01:30:4.281,3,active,active,80
02:17:54.544,4,active,active,83
15:19:54.662,1,active,active,84
09:39:5.681,3,active,active,78
03:34:52.085,2,active,active,81
14:31:5.005,3,active,active,82
13:20:5.795,0,active,active,80
09:47:17.112,1,active,active,80
01:31:44.878,2,active,active,81
15:15:53.441,2,active,active,85
15:01:22.324,2,active,active,86
01:20:5.877,1,active,active,75
21:17:49.271,3,active,active,78
17:31:26.978,0,active,active,78
02:36:12.739,2,active,active,80
10:04:25.615,2,active,active,81
02:02:25.74,1,active,active,79
11:51:0.164,0,active,active,81
15:32:12.275,4,active,active,79
01:20:52.11,2,active,active,76
20:32:0.606,0,active,active,84
01:47:22.41,0,active,active,82
12:19:58.11,2,active,active,78
11:10:40.099,1,active,active,84
02:51:14.911,2,inactive,inactive,84
03:48:16.462,0,active,active,78
00:41:57.174,1,active,active,81
07:22:8.658,2,active,active,79
13:25:18.655,2,active,active,78
14:40:39.752,1,inactive,inactive,84
02:35:21.401,2,active,active,75
14:10:26.221,3,active,active,74
15:05:0.089,3,active,active,80
04:40:26.412,4,active,active,76
04:12:32.829,1,active,active,79
04:57:6.739,3,inactive,inactive,76
11:56:48.418,3,active,active,77
02:26:45.741,2,active,active,78
13:24:0.802,0,active,active,82
21:01:20.437,1,active,active,84
16:05:22.272,1,active,active,73
09:56:44.342,3,active,active,76
03:49:34.4,4,active,active,84
09:50:42.033,4,inactive,inactive,86
01:14:36.04,1,active,active,80
03:07:23.288,1,active,active,84
11:31:13.672,1,active,active,82
06:58:59.01,4,active,active,76
01:01:30.159,2,active,active,83
10:05:54.581,1,active,active,76
02:04:33.043,1,active,active,80
03:47:37.669,3,active,active,82
02:59:51.527,0,active,active,85
09:16:35.944,0,active,active,80
09:00:34.223,0,active,active,82
15:09:16.836,0,active,active,83
02:28:12.408,2,active,active,80
15:12:56.001,4,active,active,77
02:22:56.934,1,active,active,82
11:48:31.019,2,active,inactive,81
12:45:21.599,4,active,active,80
04:18:1.18,2,active,active,82
02:48:53.306,0,active,active,81
07:07:6.566,3,active,active,81
08:53:56.799,4,active,active,77
12:48:6.037,1,active,active,83
05:59:6.473,1,active,active,81
00:27:2.992,4,active,active,79
02:46:55.732,4,active,active,80
04:15:32.962,3,active,active,78
03:48:4.966,1,active,active,83
03:03:49.504,3,active,active,84
00:09:27.674,4,active,active,84
01:08:34.512,4,active,active,85
15:37:18.496,1,active,active,80
03:57:58.95,3,active,active,87
10:50:15.95,0,active,active,82
03:23:21.85,3,active,active,80
15:14:58.697,1,active,active,79
12:33:5.663,2,active,active,78
02:55:1.062,2,active,active,81
04:14:41.233,2,active,active,80
16:03:15.061,2,active,inactive,81
04:53:31.701,1,active,active,82
09:31:13.1,0,active,inactive,77
04:53:1.568,3,active,active,79
04:28:25.7,0,active,active,80
03:04:57.277,4,active,active,84
01:39:6.548,4,active,active,80
00:05:50.143,3,active,active,76
00:34:7.197,3,active,active,78
10:35:5.144,1,active,active,78
12:51:17.886,0,active,active,82
10:24:29.073,3,active,active,77
11:12:42.889,0,active,active,81
19:43:35.412,4,active,active,78
04:24:54.464,1,active,active,82
15:45:52.182,4,active,active,87
00:14:1.434,0,active,inactive,79
04:09:59.093,1,inactive,inactive,77
01:56:9.11,1,active,active,72
03:45:49.623,2,active,active,77
04:25:1.823,1,active,active,83
23:59:2.384,3,active,active,79
13:17:49.941,2,active,active,83
00:30:54.551,3,active,active,78
01:11:59.75,2,active,active,80
12:37:12.273,0,active,active,83
00:32:4.738,0,active,active,80
21:40:7.847,2,active,active,77
10:09:56.87,4,active,active,77
02:49:45.48,3,active,active,80
04:37:30.005,1,active,active,76
15:05:56.153,4,active,active,76
02:08:0.497,2,inactive,inactive,84
15:53:7.667,2,active,active,78
11:33:54.648,2,active,active,78
13:09:13.822,0,active,active,84
00:25:19.86,3,active,active,78
04:55:2.381,4,inactive,inactive,79
06:04:57.915,4,active,active,79
02:28:11.554,2,active,active,79
02:46:50.915,1,active,active,85
14:49:23.918,0,active,active,80
15:53:2.317,4,active,active,84
15:57:47.425,1,active,active,80
11:10:54.943,4,active,active,78
03:35:45.145,0,active,active,83
11:14:28.638,1,active,active,75
00:45:22.971,4,active,active,78
11:23:44.641,1,active,active,83
16:54:3.546,4,active,active,79
15:12:30.488,0,active,active,78
15:21:36.537,1,active,active,80
09:51:10.673,1,active,active,79
03:43:29.512,4,active,active,81
02:59:4.173,3,active,active,76
15:22:52.336,1,active,active,87
15:05:45.005,4,active,active,80
15:11:21.746,2,active,active,83
01:11:47.128,2,active,active,78
15:47:31.305,4,active,active,79
13:01:39.521,4,active,active,77
01:29:12.729,2,active,active,85
00:02:6.195,3,active,active,81
02:46:8.087,2,active,active,81
10:22:56.889,4,active,active,85
00:00:11.375,3,active,active,78
10:58:22.432,2,active,active,84
00:51:47.806,2,active,active,80
13:08:26.713,3,active,active,84
14:55:25.09,2,active,active,82
11:46:19.549,1,active,active,80
04:10:34.458,4,active,active,79
16:14:35.725,1,active,active,78
12:35:29.601,2,active,active,79
09:52:29.571,4,active,active,80
02:14:56.211,0,active,active,82
02:59:36.845,1,active,active,79
14:58:37.39,4,active,active,79
03:36:15.885,1,active,inactive,81
01:25:43.957,4,active,active,78
15:05:51.262,0,active,active,80
02:31:26.696,4,active,active,79
04:46:1.821,3,inactive,inactive,76
04:33:32.269,4,active,active,79
15:19:14.83,1,active,active,81
01:19:20.991,1,active,active,79
10:01:36.74,0,inactive,inactive,80
02:19:57.871,1,active,active,81
02:10:41.088,4,active,active,84
10:03:43.131,4,active,active,82
12:13:51.282,1,active,active,79
06:10:51.338,0,active,active,82
13:46:12.434,0,active,active,80
16:02:39.762,2,active,active,83
15:09:9.741,3,active,active,84
12:25:39.875,4,active,active,78
13:39:47.614,0,active,active,79
09:30:2.368,4,active,active,80
02:59:48.546,4,active,active,83
15:24:17.556,2,active,active,83
01:57:57.828,1,active,active,80
01:24:30.009,1,active,active,86
11:33:55.784,4,active,active,77
04:29:42.99,1,active,active,77
03:33:22.998,2,active,active,82
00:02:24.573,4,active,active,80
13:44:29.515,3,active,active,72
02:32:33.542,3,active,active,79
13:27:1.907,2,active,active,82
16:20:13.593,2,active,active,78
04:36:26.156,2,active,active,82
12:09:25.081,2,active,active,82
01:33:0.323,3,active,active,77
00:17:25.742,4,active,active,85
04:16:25.404,4,active,active,76
09:57:48.531,4,active,active,80
15:51:53.005,3,active,active,82
03:03:34.387,2,active,inactive,85
14:27:11.423,1,active,active,84
01:14:47.983,1,active,active,83
04:24:14.206,1,active,active,78
13:12:43.823,4,active,active,83
04:06:40.652,2,inactive,active,82
01:56:13.516,2,active,active,82
07:39:54.417,4,active,active,84
02:01:12.117,1,inactive,inactive,78
13:22:22.611,3,active,active,78
00:10:29.988,3,active,active,72
02:47:15.239,0,active,active,82
01:18:6.913,3,active,active,82
10:41:6.922,4,active,active,78
04:46:45.33,3,active,active,79
13:13:30.135,1,active,active,79
01:01:2.156,0,active,active,74
16:15:7.995,3,active,active,83
01:23:50.887,4,active,active,80
01:42:40.932,3,active,active,84
03:35:49.232,4,active,active,78
01:27:52.16,1,active,active,84
00:21:41.793,2,active,active,79
14:51:29.882,2,active,active,81
11:58:20.218,4,active,active,83
04:49:44.816,3,active,active,80
12:37:7.824,2,active,active,81
08:48:53.078,4,active,active,80
14:59:21.686,3,active,active,77
04:15:29.522,3,active,active,87
02:01:43.174,2,active,active,82
11:10:38.975,4,active,active,81
16:35:57.388,3,inactive,inactive,81
00:46:26.685,4,active,active,82
16:07:36.583,4,active,active,84
16:37:47.827,2,active,active,78
15:15:57.442,2,active,active,82
00:58:6.363,1,active,active,83
09:37:10.869,0,active,active,79
09:30:39.942,2,active,active,83
00:57:58.923,3,active,active,78
22:26:51.245,0,active,active,81
02:27:58.932,2,active,active,75
01:31:58.372,1,active,active,80
00:06:51.19,4,active,active,81
16:16:2.993,0,inactive,active,78
14:28:34.847,3,active,active,86
09:36:32.648,2,active,active,76
15:36:38.187,3,active,active,85
12:42:48.562,1,active,active,83
03:30:55.529,1,inactive,inactive,83
04:21:58.097,1,active,active,76
11:11:27.324,0,active,active,75
14:04:5.056,3,active,active,80
04:44:30.424,0,active,active,79
00:40:31.926,3,active,active,84
09:23:43.299,3,active,active,81
13:54:35.774,4,active,inactive,79
11:39:25.355,2,active,active,83
03:54:16.79,3,active,active,77
10:40:26.053,3,active,active,83
11:24:53.403,3,active,active,83
12:31:10.882,4,active,active,80
13:47:35.591,0,active,active,81
04:11:18.093,3,active,active,83
07:30:3.774,4,active,active,76
02:44:52.542,4,active,active,79
04:01:51.624,4,active,active,81
02:16:59.802,0,active,active,87
12:28:20.265,0,active,active,82
14:22:9.144,4,active,active,87
13:33:23.333,0,active,active,81
04:24:19.248,0,active,active,79
03:39:11.335,1,active,active,80
00:23:55.261,3,active,active,84
02:07:53.387,4,active,active,82
15:39:47.825,4,active,active,80
03:12:41.849,4,active,active,82
03:12:22.737,1,active,active,87
16:32:15.433,3,active,active,76
11:32:48.146,2,active,active,77
00:30:3.909,1,active,active,81
01:02:28.381,3,active,active,85
15:32:53.874,2,active,active,81
13:47:42.629,1,active,active,77
14:15:17.388,4,active,active,79
04:21:59.438,0,inactive,inactive,79
01:02:21.696,4,active,active,81
02:00:17.726,3,active,active,81
11:24:18.591,2,active,active,77
14:33:25.537,0,active,active,84
15:46:16.572,0,active,active,83
14:50:39.516,2,active,active,80
02:43:54.651,4,active,active,78
15:31:30.021,1,active,active,80
00:53:2.795,3,active,active,83
13:36:13.935,3,active,active,80
03:47:55.3,0,active,active,80
04:42:3.613,1,active,active,82
02:42:47.623,2,active,active,83
01:20:3.06,1,active,active,80
03:47:12.292,3,active,active,74
16:06:51.671,3,active,active,85
15:58:41.38,4,active,active,81
00:56:43.772,1,active,inactive,86
00:55:55.998,4,active,active,79
10:08:8.638,4,active,active,81
12:01:58.343,2,active,active,78
11:59:19.093,2,active,active,85
03:59:42.057,3,active,active,77
11:02:41.057,0,active,active,74
13:06:10.401,0,active,active,79
10:30:53.202,3,active,active,83
16:36:19.548,0,active,active,79
02:54:25.367,4,active,active,78
13:41:54.292,0,active,active,83
09:54:12.793,4,active,active,85
13:13:52.748,3,active,active,78
13:55:22.662,4,active,active,76
02:09:26.667,3,active,active,77
03:49:12.197,2,active,active,77
09:03:27.723,3,inactive,inactive,77
03:57:56.467,2,inactive,active,80
03:26:3.287,3,active,active,80
15:44:6.477,1,active,active,86
12:01:13.743,1,inactive,inactive,76
00:56:49.505,4,active,active,80
00:56:11.749,0,active,active,77
03:28:7.002,0,active,active,82
11:18:58.182,2,active,active,77
03:31:14.348,4,active,active,78
14:51:4.293,0,active,active,83
13:47:56.705,0,active,active,80
14:10:58.002,2,active,active,81
04:24:2.204,4,active,active,85
11:20:3.768,0,active,active,76
04:51:36.528,1,active,active,84
11:57:43.897,2,active,active,80
00:50:24.677,4,active,active,79
11:41:30.028,3,active,active,76
10:35:34.466,4,active,inactive,78
13:44:54.19,1,active,active,85
10:52:13.769,2,active,active,81
10:22:46.96,3,inactive,inactive,75
00:46:26.007,0,active,active,79
00:36:59.725,2,active,active,80
01:32:42.803,0,active,active,78
15:52:50.388,4,active,active,80
02:25:43.054,3,active,active,80
02:40:56.736,2,active,active,82
10:56:56.325,3,active,active,84
04:11:17.208,1,active,active,77
11:15:2.237,4,inactive,active,82
00:23:59.001,3,active,active,80
00:37:30.756,0,active,active,74
04:26:58.937,2,active,active,82
00:57:36.136,0,active,active,77
09:11:17.977,0,active,active,76
13:52:7.397,4,active,active,76
16:41:43.795,4,active,active,81
11:21:19.611,1,active,active,81
00:42:59.164,0,active,active,84
00:53:46.439,4,active,active,88
13:34:41.287,3,active,active,81
09:42:36.538,3,active,active,80
04:48:6.406,0,inactive,active,83
04:50:28.037,0,active,active,84
12:50:47.144,1,active,active,76
09:07:30.921,4,active,active,81
01:54:13.716,4,active,active,80
04:01:30.239,3,active,active,76
09:15:42.212,4,active,inactive,86
02:27:5.09,2,active,active,70
16:47:45.254,3,active,active,82
03:11:14.208,0,active,active,86
12:49:27.29,0,active,inactive,82
04:27:0.779,1,active,active,81
03:56:15.876,0,active,active,79
00:23:41.076,3,active,active,88
04:45:4.178,1,active,active,80
00:44:45.62,2,active,active,82
04:09:50.272,4,active,inactive,82
15:40:33.701,4,active,active,82
04:27:32.374,3,active,active,87
12:00:56.11,2,active,active,82
14:53:24.249,4,active,active,77
10:34:59.339,2,active,inactive,75
11:13:58.801,2,active,active,81
00:40:35.012,0,inactive,inactive,85
18:40:58.637,2,active,active,75
01:05:13.063,0,active,active,78
15:39:47.917,2,active,active,78
00:32:55.259,0,active,active,72
02:26:13.438,1,active,active,86
21:14:23.254,4,active,inactive,79
09:58:27.546,2,active,active,78
02:35:13.65,3,active,active,85
22:41:0.349,4,active,active,79
13:04:43.313,4,active,active,84
02:38:33.943,2,active,active,71
11:35:32.748,3,active,active,84
12:25:30.058,4,active,active,81
03:59:16.982,0,active,active,79
04:44:40.445,0,active,active,82
03:50:59.936,3,active,active,77
15:01:32.615,0,active,active,86
01:24:49.629,0,active,active,79
03:05:49.741,4,active,active,80
12:20:24.784,2,active,active,84
13:21:18.698,4,active,active,79
00:01:57.116,0,active,active,84
13:48:37.153,3,active,active,77
06:18:35.694,1,active,active,82
03:17:33.423,4,active,active,76
01:02:54.986,4,active,active,82
04:10:14.27,2,active,active,82
01:48:22.837,3,active,active,79
02:01:56.053,4,active,active,78
12:23:28.295,3,active,active,82
00:03:2.204,1,active,active,80
16:04:16.47,2,active,active,79
15:19:13.141,0,active,active,78
02:34:7.879,0,active,active,77
09:10:43.283,0,active,active,82
01:47:41.617,1,active,active,74
11:34:32.301,2,active,active,83
11:07:22.626,0,active,active,86
00:57:34.9,2,inactive,inactive,86
00:21:49.674,2,active,active,87
13:07:20.682,2,inactive,inactive,81
09:12:38.631,2,active,active,82
04:26:50.408,1,active,active,80
09:24:51.168,0,inactive,inactive,81
00:57:58.173,4,active,active,85
01:27:39.666,0,active,active,81
11:28:27.432,1,active,active,81
04:25:18.187,3,active,active,83
01:11:41.718,2,inactive,inactive,77
14:21:25.823,2,active,active,79
14:29:32.035,3,active,active,80
12:53:28.25,3,active,active,83
01:21:3.093,4,active,active,81
10:04:26.692,4,active,active,81
10:38:56.258,4,active,active,81
11:37:8.155,3,active,active,86
16:18:50.418,1,active,active,85
00:11:56.362,0,active,active,82
14:11:25.558,3,active,active,84
08:11:27.012,3,active,active,80
01:31:18.589,4,active,active,80
00:40:1.712,2,active,active,81
12:47:51.7,3,active,active,79
11:34:18.577,0,active,active,91
