Time,DayOfWeek,Motion,Acceleration,Temperature
14:45:1.361,2,inactive,inactive,72
08:22:13.312,4,inactive,inactive,68
00:45:9.531,5,active,active,77
06:39:32.698,3,active,active,70
02:20:12.919,4,active,active,70
21:23:47.927,5,inactive,inactive,72
19:27:29.99,5,inactive,inactive,77
09:41:6.714,4,inactive,inactive,72
14:41:52.832,0,inactive,inactive,72
04:08:42.416,3,active,active,75
11:37:36.656,2,inactive,inactive,74
12:16:38.742,2,inactive,inactive,76
02:02:56.044,2,inactive,inactive,69
20:26:35.533,1,inactive,inactive,78
05:00:15.688,4,inactive,inactive,73
07:31:59.324,3,inactive,inactive,73
20:15:19.714,5,inactive,inactive,74
09:08:27.774,1,inactive,inactive,73
05:19:48.759,3,inactive,inactive,70
20:54:7.893,0,inactive,active,75
08:57:26.393,2,inactive,inactive,70
20:54:59.046,1,inactive,inactive,73
05:29:31.578,4,inactive,inactive,76
05:07:23.691,3,inactive,inactive,77
15:41:19.645,1,inactive,inactive,72
14:47:28.82,0,inactive,inactive,74
12:57:19.359,2,inactive,inactive,72
05:10:15.861,5,active,active,73
08:53:39.188,1,inactive,inactive,76
01:11:48.06,5,inactive,inactive,75
07:45:43.958,1,inactive,inactive,71
16:12:21.069,2,inactive,inactive,73
22:32:34.61,0,inactive,active,71
02:45:6.615,6,inactive,inactive,73
02:24:10.827,0,inactive,inactive,74
11:19:20.859,0,inactive,inactive,70
09:23:58.377,2,inactive,inactive,70
06:07:48.166,1,inactive,inactive,73
01:43:38.512,4,inactive,inactive,75
01:49:34.611,2,inactive,active,70
08:57:20.979,2,inactive,inactive,68
13:05:50.057,2,inactive,active,77
23:36:32.641,5,inactive,inactive,70
18:20:37.193,5,inactive,inactive,72
07:59:43.386,1,inactive,inactive,77
14:51:8.214,3,inactive,inactive,69
15:40:30.561,1,inactive,inactive,72
10:32:33.707,4,inactive,inactive,76
04:47:22.249,5,inactive,inactive,75
09:28:36.66,1,inactive,inactive,73
16:46:6.914,4,inactive,inactive,69
23:02:31.188,3,inactive,inactive,78
20:47:58.33,0,inactive,inactive,71
09:39:47.825,4,inactive,active,80
04:27:41.101,1,active,active,72
09:38:28.399,5,inactive,inactive,77
09:29:45.641,1,inactive,inactive,72
13:55:14.586,3,inactive,inactive,74
10:38:0.906,1,inactive,inactive,73
05:52:24.562,2,inactive,active,80
05:22:22.656,3,inactive,inactive,73
13:16:36.264,4,inactive,inactive,74
06:11:56.488,2,inactive,inactive,73
17:28:9.159,2,inactive,inactive,72
20:58:24.45,0,inactive,inactive,75
23:10:41.788,3,inactive,inactive,72
23:58:5.642,4,active,active,78
05:36:42.893,3,inactive,inactive,72
05:55:9.567,1,inactive,inactive,75
06:31:25.518,2,inactive,active,72
20:03:3.913,2,inactive,inactive,74
23:14:30.998,0,inactive,inactive,72
22:44:13.086,0,inactive,inactive,71
10:08:37.462,6,inactive,inactive,72
04:14:11.251,2,inactive,active,76
21:02:45.107,3,inactive,inactive,72
07:11:29.292,0,inactive,inactive,76
00:51:34.506,0,inactive,inactive,73
14:14:32.635,4,inactive,inactive,74
23:09:24.1,0,inactive,inactive,66
16:08:11.726,6,inactive,inactive,70
19:21:32.609,3,inactive,inactive,71
10:26:40.122,0,inactive,inactive,72
12:48:37.735,4,inactive,inactive,72
09:43:15.701,5,inactive,inactive,73
09:49:46.869,1,inactive,inactive,72
00:46:18.585,5,inactive,inactive,72
10:22:32.483,2,inactive,inactive,76
13:50:6.518,1,inactive,inactive,65
18:53:41.271,0,active,active,74
15:35:12.2,3,inactive,inactive,72
04:34:57.936,2,inactive,inactive,71
09:44:15.02,2,inactive,inactive,72
18:10:15.063,2,inactive,active,68
23:42:25.943,3,inactive,inactive,75
03:08:21.244,5,inactive,inactive,71
03:56:21.552,3,inactive,inactive,74
09:36:28.678,2,inactive,inactive,74
22:34:35.501,3,inactive,inactive,77
22:14:38.08,4,active,active,77
07:14:6.054,5,inactive,inactive,76
21:31:22.387,4,inactive,inactive,69
04:28:29.912,5,inactive,active,69
16:53:8.834,6,inactive,inactive,70
21:33:22.695,1,inactive,inactive,75
15:53:57.01,2,inactive,inactive,73
01:29:1.504,5,inactive,inactive,76
20:15:48.935,4,inactive,active,74
08:35:45.224,2,inactive,inactive,68
08:53:43.64,1,inactive,inactive,73
17:22:13.1,5,inactive,active,75
22:14:52.447,5,inactive,inactive,73
11:49:55.849,1,inactive,inactive,74
17:59:24.11,0,inactive,inactive,72
19:37:37.984,6,inactive,inactive,71
17:14:49.653,1,active,active,77
00:57:14.812,3,inactive,inactive,74
18:21:54.985,0,inactive,inactive,76
13:46:5.406,5,inactive,inactive,73
02:41:57.178,1,inactive,inactive,73
19:12:37.258,6,inactive,inactive,78
01:05:5.614,6,inactive,inactive,73
12:38:6.875,2,inactive,inactive,72
20:47:10.672,2,inactive,inactive,71
00:36:19.823,5,inactive,inactive,72
08:38:23.751,3,inactive,inactive,77
09:24:4.49,6,inactive,inactive,74
10:49:54.328,3,inactive,inactive,67
13:53:23.235,0,inactive,inactive,76
15:34:44.452,4,inactive,inactive,76
03:56:49.493,6,inactive,inactive,71
17:03:41.279,0,inactive,inactive,79
12:07:35.591,5,inactive,inactive,75
14:06:16.77,5,inactive,inactive,75
20:32:45.243,3,inactive,inactive,74
06:34:47.278,0,inactive,inactive,73
07:53:25.993,3,inactive,inactive,70
22:55:18.846,0,inactive,inactive,70
05:15:16.039,4,inactive,inactive,75
03:01:47.051,6,inactive,inactive,70
12:29:27.334,1,inactive,inactive,72
05:28:2.822,4,inactive,inactive,77
03:04:46.758,1,inactive,inactive,72
23:26:36.099,5,inactive,inactive,70
01:19:9.536,1,inactive,inactive,74
06:56:15.534,5,inactive,inactive,70
16:10:27.184,5,inactive,inactive,74
19:24:32.076,2,inactive,inactive,67
08:59:26.893,5,inactive,inactive,68
09:18:23.207,0,inactive,inactive,67
02:37:4.555,4,inactive,inactive,72
11:54:43.389,4,inactive,inactive,75
21:55:17.167,2,inactive,inactive,75
16:37:56.378,5,inactive,inactive,75
21:21:33.697,1,inactive,inactive,67
09:22:51.516,3,inactive,inactive,70
19:42:29.181,1,inactive,inactive,75
02:30:31.075,2,inactive,active,74
22:07:24.029,3,inactive,inactive,72
07:51:25.436,1,inactive,inactive,72
12:01:42.412,0,inactive,inactive,75
01:51:34.386,1,inactive,inactive,71
21:08:6.085,5,inactive,inactive,72
13:03:2.32,5,inactive,inactive,66
10:15:49.452,3,inactive,inactive,73
16:03:49.053,6,inactive,inactive,73
04:07:22.712,6,inactive,inactive,78
12:44:21.901,2,inactive,inactive,80
23:12:26.505,0,inactive,inactive,74
05:13:52.112,2,inactive,inactive,78
00:03:28.892,5,inactive,inactive,70
17:57:42.491,5,inactive,inactive,75
00:25:43.209,5,active,active,71
08:48:20.229,2,inactive,inactive,74
18:08:3.114,5,inactive,inactive,71
03:29:28.087,6,inactive,inactive,70
15:59:4.845,5,inactive,inactive,75
18:26:6.64,2,inactive,inactive,70
06:12:54.388,1,inactive,active,72
13:27:59.056,3,inactive,inactive,70
00:11:14.759,1,active,active,70
15:52:11.039,2,inactive,inactive,75
09:04:18.5,6,inactive,inactive,71
13:58:20.975,0,inactive,inactive,69
20:08:19.703,1,inactive,inactive,80
00:20:32.736,3,inactive,inactive,67
06:01:27.314,5,inactive,inactive,68
19:23:54.684,0,inactive,inactive,70
19:09:7.493,0,inactive,active,69
16:59:50.35,4,inactive,inactive,70
12:21:57.337,3,inactive,inactive,73
03:20:29.382,1,inactive,inactive,79
18:25:17.496,2,inactive,inactive,69
04:22:40.645,0,inactive,inactive,73
18:12:29.388,1,inactive,inactive,70
06:38:59.851,3,inactive,inactive,74
06:59:18.474,6,inactive,inactive,70
06:45:40.419,6,inactive,inactive,71
03:39:8.285,3,inactive,inactive,73
01:50:42.51,2,inactive,inactive,71
01:40:47.385,4,inactive,inactive,73
04:03:42.64,4,inactive,inactive,76
06:17:36.707,3,inactive,inactive,67
01:55:48.05,2,inactive,inactive,74
18:58:23.464,5,inactive,inactive,80
04:41:37.769,5,inactive,inactive,70
21:26:46.002,6,inactive,inactive,73
21:09:36.657,4,inactive,inactive,73
18:57:15.03,5,active,active,77
01:44:53.29,0,inactive,inactive,70
14:15:57.938,6,inactive,inactive,76
13:52:53.182,4,inactive,inactive,71
22:44:23.969,4,inactive,inactive,77
00:55:47.839,6,active,active,69
18:07:7.956,0,inactive,inactive,73
18:01:28.186,2,inactive,inactive,71
09:19:4.473,4,inactive,inactive,74
22:07:21.239,0,inactive,inactive,77
12:22:38.672,0,inactive,active,71
03:21:1.944,3,inactive,inactive,77
22:15:26.863,2,inactive,inactive,68
18:09:40.26,0,inactive,inactive,74
23:25:57.948,1,inactive,inactive,73
21:40:35.952,2,inactive,inactive,73
17:47:11.338,3,inactive,inactive,78
04:16:47.352,2,inactive,inactive,74
09:28:9.085,1,inactive,inactive,74
22:15:36.338,6,inactive,inactive,76
04:12:54.086,0,active,active,72
07:34:46.517,4,active,active,75
17:28:21.139,3,inactive,inactive,73
21:24:54.217,5,inactive,inactive,73
10:03:17.575,0,inactive,inactive,70
01:27:46.13,3,inactive,inactive,75
05:42:44.258,2,inactive,inactive,75
19:03:23.017,6,inactive,inactive,72
09:49:3.521,1,inactive,inactive,75
07:39:0.011,1,inactive,inactive,69
23:45:45.536,3,inactive,inactive,72
02:01:8.279,3,inactive,inactive,70
14:40:33.699,4,inactive,inactive,71
13:10:59.095,6,inactive,inactive,71
18:07:2.155,2,inactive,inactive,76
12:24:45.346,3,inactive,active,70
04:48:18.738,6,active,active,75
00:24:41.847,6,inactive,inactive,76
13:58:10.369,4,inactive,inactive,67
00:42:26.88,3,inactive,inactive,68
08:47:7.687,6,active,active,69
09:57:12.835,0,inactive,inactive,72
07:14:59.551,4,inactive,inactive,72
03:05:46.64,3,inactive,inactive,70
22:41:19.883,5,inactive,inactive,73
01:36:1.109,6,active,active,72
08:36:4.217,0,inactive,inactive,69
22:48:10.02,0,inactive,inactive,74
00:29:35.123,4,active,active,70
22:41:41.721,4,inactive,inactive,74
12:21:4.163,5,inactive,inactive,76
22:10:57.647,6,inactive,inactive,70
18:25:5.632,6,inactive,inactive,67
04:02:20.05,1,inactive,inactive,72
00:20:57.691,0,inactive,inactive,75
20:04:37.597,5,inactive,inactive,71
09:54:45.818,1,inactive,inactive,73
20:25:54.027,1,inactive,inactive,71
20:09:14.87,2,inactive,inactive,73
17:36:48.667,3,inactive,inactive,73
19:48:6.003,5,inactive,inactive,70
18:36:58.813,6,inactive,inactive,76
07:02:45.903,3,inactive,inactive,74
13:46:13.207,6,inactive,active,70
15:35:21.369,4,inactive,inactive,73
19:30:40.712,4,inactive,inactive,73
17:18:41.391,4,inactive,inactive,72
04:41:47.2,0,inactive,inactive,73
17:58:35.901,5,active,active,71
05:18:9.584,1,inactive,inactive,72
17:13:14.089,1,inactive,inactive,68
10:55:3.502,0,inactive,inactive,69
19:35:44.854,0,inactive,inactive,73
05:04:36.245,1,inactive,inactive,71
15:04:11.163,1,inactive,inactive,73
10:33:52.759,1,inactive,inactive,68
16:44:21.131,1,inactive,inactive,72
23:00:52.416,4,inactive,active,75
22:53:26.455,6,inactive,inactive,69
23:12:49.819,5,inactive,inactive,73
03:16:15.138,0,inactive,inactive,78
08:57:57.891,5,inactive,inactive,78
19:24:27.309,4,inactive,inactive,73
18:33:23.568,2,inactive,inactive,68
07:52:26.805,2,inactive,inactive,70
00:03:37.516,6,inactive,inactive,72
11:41:11.692,1,inactive,inactive,76
01:46:3.071,2,inactive,inactive,71
15:27:8.146,3,inactive,inactive,71
13:33:42.561,4,inactive,active,73
12:01:21.063,6,inactive,inactive,71
15:29:29.672,4,active,active,69
22:22:28.351,4,inactive,inactive,73
23:59:41.204,5,inactive,inactive,76
18:26:19.267,1,inactive,inactive,75
23:29:5.165,0,inactive,inactive,76
17:25:49.636,2,inactive,inactive,68
02:05:49.229,3,active,active,70
17:40:30.159,4,inactive,inactive,69
19:54:29.814,1,inactive,inactive,77
08:35:56.482,5,inactive,inactive,72
17:34:27.133,1,inactive,inactive,78
04:41:42.507,3,inactive,inactive,76
06:08:33.898,0,inactive,inactive,72
23:24:29.612,2,inactive,inactive,72
10:20:6.688,4,inactive,inactive,64
18:54:57.216,0,inactive,inactive,75
09:23:20.118,1,inactive,inactive,70
23:36:10.577,0,inactive,inactive,73
13:58:8.051,0,inactive,inactive,75
06:42:21.838,3,inactive,inactive,70
17:22:32.238,0,inactive,active,75
09:11:35.887,1,inactive,inactive,75
13:47:42.079,1,inactive,inactive,71
00:42:31.218,6,inactive,inactive,71
00:49:28.681,3,inactive,inactive,70
03:42:21.718,3,active,active,73
01:08:18.427,3,inactive,inactive,70
01:29:43.238,0,inactive,inactive,67
23:56:42.745,6,inactive,inactive,71
04:23:3.627,5,inactive,inactive,73
06:21:24.377,5,inactive,inactive,70
09:55:15.443,1,inactive,inactive,66
02:28:49.058,1,inactive,inactive,73
22:48:32.431,0,active,active,71
20:19:35.784,1,inactive,inactive,79
10:29:5.441,5,inactive,inactive,76
09:38:45.239,6,inactive,inactive,71
00:05:1.855,5,inactive,inactive,71
23:26:51.287,1,inactive,inactive,76
10:12:19.132,3,inactive,inactive,71
02:58:37.693,0,inactive,inactive,70
07:11:6.152,3,inactive,inactive,74
22:37:35.677,4,inactive,inactive,76
23:33:27.269,4,active,active,71
03:08:45.234,0,inactive,active,68
15:56:6.116,0,inactive,inactive,73
02:54:44.752,3,inactive,inactive,71
07:22:36.955,3,inactive,inactive,77
20:30:12.92,2,inactive,inactive,75
04:32:14.733,6,inactive,active,77
09:45:11.35,4,inactive,inactive,76
20:26:18.151,2,inactive,inactive,73
20:10:48.512,3,inactive,inactive,75
19:45:6.282,2,inactive,inactive,68
08:32:56.344,6,inactive,inactive,77
19:45:34.23,5,inactive,inactive,75
21:00:46.414,1,inactive,active,75
15:33:2.249,1,inactive,inactive,74
16:34:17.41,3,inactive,inactive,78
17:07:42.155,4,inactive,inactive,72
10:30:41.393,5,inactive,inactive,72
22:17:20.657,3,inactive,inactive,74
09:18:31.632,0,inactive,inactive,73
14:12:18.387,1,inactive,inactive,71
02:58:59.766,4,inactive,inactive,77
11:34:27.168,5,inactive,active,73
04:03:30.879,2,inactive,inactive,76
02:46:40.723,4,inactive,inactive,78
18:45:24.383,6,active,active,73
06:35:46.342,0,inactive,inactive,76
14:33:45.555,0,inactive,inactive,72
07:16:13.114,5,active,active,77
04:18:12.023,0,inactive,inactive,69
10:31:39.565,6,inactive,inactive,70
23:59:27.98,2,inactive,inactive,71
13:28:11.91,1,inactive,inactive,72
22:48:0.594,4,inactive,inactive,72
23:08:35.92,1,inactive,inactive,68
19:34:30.647,6,inactive,inactive,70
21:02:14.506,2,active,active,72
06:00:6.048,5,inactive,inactive,70
22:12:37.701,3,inactive,inactive,74
14:59:13.775,5,inactive,inactive,69
11:48:5.708,4,inactive,inactive,71
21:43:44.863,5,inactive,inactive,71
13:49:49.281,6,inactive,inactive,71
10:43:0.359,0,inactive,active,71
03:38:42.918,3,active,active,70
16:19:57.262,4,inactive,inactive,74
21:47:35.984,6,inactive,inactive,70
01:05:23.544,6,inactive,inactive,69
07:07:32.63,1,inactive,inactive,75
02:04:28.87,0,active,active,72
01:03:16.269,2,inactive,inactive,75
16:52:55.264,1,inactive,inactive,74
04:06:58.171,1,inactive,inactive,75
17:43:6.037,0,inactive,inactive,70
10:14:21.783,6,inactive,inactive,75
16:27:14.656,5,inactive,inactive,70
06:47:33.739,0,inactive,inactive,75
06:39:25.989,2,inactive,active,72
13:14:35.072,4,inactive,inactive,75
13:30:39.858,5,inactive,active,72
09:22:15.917,6,inactive,inactive,75
12:51:8.027,2,active,active,68
05:07:13.422,0,inactive,inactive,71
18:52:43.316,0,inactive,inactive,73
10:15:35.974,5,inactive,inactive,71
22:55:14.443,5,inactive,inactive,66
08:37:56.44,0,inactive,inactive,77
11:56:1.936,1,inactive,inactive,75
16:09:51.554,1,inactive,inactive,77
02:32:53.091,1,inactive,inactive,77
08:27:48.408,0,inactive,inactive,68
17:23:31.174,5,inactive,inactive,73
11:27:22.408,4,inactive,inactive,71
19:41:55.902,1,inactive,inactive,77
04:57:34.529,4,inactive,inactive,69
02:36:5.557,0,inactive,inactive,70
02:57:26.593,6,inactive,inactive,75
16:17:6.38,5,inactive,inactive,72
14:25:38.101,2,inactive,inactive,75
15:35:47.02,0,inactive,inactive,78
21:49:45.693,4,inactive,inactive,77
23:43:20.409,5,inactive,inactive,68
15:30:5.144,3,inactive,inactive,74
19:58:53.466,1,inactive,inactive,70
06:03:26.449,2,inactive,inactive,67
17:03:25.884,4,inactive,inactive,71
04:18:35.107,3,inactive,inactive,72
00:35:52.333,1,inactive,inactive,76
21:58:11.318,3,inactive,inactive,73
05:12:7.698,6,inactive,inactive,75
00:33:29.604,5,inactive,inactive,77
06:16:50.404,2,inactive,inactive,74
18:19:53.213,0,inactive,active,71
02:31:21.473,2,inactive,inactive,69
03:26:39.53,5,inactive,inactive,75
00:06:34.765,1,inactive,inactive,72
12:37:32.542,6,inactive,inactive,73
22:21:55.004,1,inactive,inactive,80
17:00:24.043,4,inactive,inactive,72
08:20:55.981,6,inactive,active,76
12:15:11.639,4,inactive,inactive,72
20:05:49.581,1,inactive,inactive,68
20:45:46.399,4,inactive,inactive,74
01:15:20.321,1,inactive,inactive,67
22:14:9.158,4,inactive,inactive,75
07:53:46.623,6,inactive,inactive,70
08:17:13.402,0,inactive,inactive,71
17:41:17.163,3,inactive,inactive,70
00:30:34.506,2,inactive,active,74
02:19:36.828,2,active,active,72
08:31:14.948,6,inactive,inactive,73
23:16:27.093,5,inactive,inactive,78
14:45:5.095,5,inactive,inactive,69
20:50:24.308,0,inactive,inactive,75
23:14:44.956,3,inactive,inactive,78
03:13:53.162,5,inactive,inactive,71
18:33:16.329,0,inactive,inactive,72
10:41:39.14,0,inactive,inactive,69
23:06:40.54,5,inactive,inactive,76
01:25:8.097,1,inactive,inactive,72
22:17:26.939,1,inactive,inactive,72
07:13:2.901,6,inactive,inactive,77
12:18:58.271,6,active,active,73
22:13:5.538,3,inactive,active,84
08:02:33.166,0,inactive,inactive,74
22:32:52.479,2,inactive,inactive,70
18:50:38.791,6,inactive,active,71
20:52:29.798,1,inactive,inactive,78
04:18:52.076,3,inactive,inactive,72
22:47:39.021,2,inactive,inactive,73
08:08:24.973,5,inactive,inactive,66
20:44:51.982,5,inactive,inactive,65
19:40:13.295,5,inactive,inactive,67
04:35:10.823,0,inactive,inactive,69
12:59:42.273,6,inactive,inactive,75
00:44:56.042,1,inactive,inactive,73
12:31:56.332,6,inactive,inactive,73
11:14:57.342,5,inactive,active,70
03:36:23.508,4,inactive,inactive,76
22:33:26.289,6,active,inactive,75
16:41:45.312,6,inactive,inactive,67
11:07:14.665,5,inactive,inactive,74
02:15:52.27,4,inactive,inactive,75
07:32:5.229,4,inactive,inactive,67
20:01:43.116,3,inactive,inactive,72
23:45:45.81,4,inactive,inactive,72
16:15:38.788,3,inactive,inactive,71
13:35:33.559,4,inactive,inactive,73
16:08:22.861,3,inactive,inactive,70
23:57:25.931,2,inactive,inactive,70
17:58:45.367,6,inactive,inactive,76
15:12:24.766,6,inactive,inactive,74
00:59:59.514,0,inactive,inactive,73
23:34:23.598,1,inactive,inactive,73
04:41:3.044,4,active,active,70
22:45:36.495,1,inactive,inactive,70
23:36:46.619,3,inactive,inactive,74
23:02:10.245,2,inactive,inactive,74
18:00:57.701,3,inactive,inactive,71
11:45:56.099,2,inactive,inactive,74
05:51:55.166,3,inactive,inactive,69
09:38:55.492,2,inactive,inactive,73
03:36:18.476,0,inactive,inactive,75
06:43:47.897,2,inactive,inactive,73
11:43:20.693,1,inactive,inactive,73
00:46:6.166,3,inactive,inactive,76
15:31:44.919,1,inactive,inactive,69
01:50:52.467,0,inactive,inactive,71
03:14:44.836,4,inactive,inactive,75
09:23:13.14,0,inactive,inactive,69
09:43:19.529,1,inactive,inactive,77
15:15:10.432,3,inactive,inactive,70
04:52:2.578,4,active,active,79
12:13:49.421,6,inactive,inactive,74
05:34:52.228,6,inactive,inactive,71
08:31:0.82,4,inactive,inactive,79
02:28:28.654,1,inactive,inactive,73
23:50:10.483,1,inactive,inactive,73
08:51:37.957,3,inactive,inactive,66
17:29:44.121,1,inactive,inactive,65
11:37:20.056,5,inactive,inactive,72
17:46:3.658,6,inactive,inactive,73
11:54:50.499,5,inactive,inactive,70
02:00:58.943,1,inactive,active,72
00:40:51.679,0,inactive,active,71
04:22:44.062,6,inactive,inactive,69
18:48:46.746,3,inactive,inactive,76
11:48:50.209,4,inactive,inactive,68
08:59:4.031,0,inactive,inactive,70
14:09:2.792,5,inactive,inactive,73
21:04:59.63,3,inactive,inactive,73
22:54:47.592,3,inactive,inactive,79
11:01:7.539,3,inactive,inactive,73
04:19:45.132,5,inactive,inactive,73
22:44:46.664,6,active,active,77
06:13:19.533,6,inactive,inactive,73
20:27:6.186,4,active,active,81
10:13:30.473,0,inactive,inactive,76
23:19:38.504,5,inactive,inactive,76
01:32:59.445,3,inactive,inactive,76
12:42:41.841,2,inactive,inactive,72
10:52:34.463,2,inactive,inactive,80
12:21:24.953,2,inactive,inactive,72
11:13:17.802,6,inactive,inactive,73
19:42:52.263,1,active,active,77
19:37:41.922,0,inactive,inactive,73
19:13:45.62,6,active,active,71
23:35:20.435,1,inactive,active,76
13:20:55.739,2,inactive,inactive,72
22:49:36.637,2,inactive,active,70
13:51:2.994,4,inactive,active,77
05:06:32.934,1,inactive,inactive,72
14:59:12.533,1,inactive,inactive,72
17:34:49.709,6,inactive,inactive,75
09:27:58.428,6,inactive,inactive,71
18:02:21.044,1,inactive,inactive,77
13:56:37.345,2,inactive,inactive,75
00:19:17.991,3,inactive,inactive,70
16:43:32.964,3,inactive,inactive,69
08:32:46.709,2,inactive,inactive,73
02:07:15.637,0,active,active,69
07:13:45.136,0,inactive,inactive,74
08:24:24.089,1,inactive,inactive,72
08:59:41.264,0,inactive,inactive,74
20:34:17.635,5,inactive,inactive,74
19:25:8.133,0,active,active,70
23:26:58.423,1,inactive,inactive,70
09:01:23.315,4,inactive,inactive,70
09:42:3.36,6,inactive,inactive,72
16:00:32.365,4,inactive,inactive,74
15:40:0.697,2,inactive,inactive,74
08:32:9.962,0,inactive,inactive,70
03:29:38.687,1,active,active,70
21:49:54.569,5,inactive,active,80
11:27:14.577,6,inactive,inactive,71
18:46:40.784,6,inactive,inactive,70
21:43:47.407,1,inactive,inactive,72
22:40:42.196,1,inactive,inactive,70
23:44:36.298,3,inactive,active,70
19:42:11.408,6,inactive,active,74
13:06:13.961,3,inactive,inactive,69
21:57:2.43,0,inactive,inactive,73
03:40:30.118,3,inactive,active,67
06:16:49.978,5,inactive,inactive,66
20:18:35.732,1,inactive,inactive,73
01:06:49.691,3,inactive,inactive,74
15:29:33.393,2,inactive,inactive,68
06:09:31.6,2,inactive,inactive,70
15:23:6.968,0,inactive,inactive,78
22:17:36.378,1,inactive,inactive,72
02:17:27.471,1,inactive,inactive,71
15:43:55.781,0,inactive,inactive,78
22:30:17.556,3,inactive,inactive,72
11:00:33.729,6,active,inactive,71
13:43:56.714,0,inactive,inactive,71
12:41:11.449,5,inactive,inactive,75
17:48:9.173,4,inactive,inactive,73
12:11:13.605,1,inactive,inactive,73
04:37:10.975,1,active,active,80
00:09:17.644,2,inactive,inactive,77
07:31:24.203,0,active,active,76
04:21:34.982,6,inactive,inactive,76
13:06:47.351,6,inactive,inactive,73
16:06:52.078,5,inactive,inactive,67
02:34:23.244,1,inactive,inactive,73
12:40:3.107,3,inactive,inactive,75
03:32:49.513,6,active,active,77
20:15:46.852,3,inactive,inactive,77
15:03:5.748,0,inactive,inactive,73
04:59:27.284,2,inactive,inactive,75
08:34:31.683,4,inactive,inactive,67
21:38:34.639,2,inactive,inactive,69
07:59:27.015,5,inactive,inactive,78
07:56:53.78,4,inactive,inactive,75
16:56:13.414,0,inactive,inactive,71
11:55:25.335,5,inactive,inactive,75
04:02:19.807,4,inactive,inactive,75
07:12:29.945,1,inactive,inactive,73
23:13:20.964,5,inactive,inactive,70
10:34:38.531,6,inactive,active,65
03:06:34.801,4,inactive,inactive,76
10:02:23.176,3,inactive,inactive,71
17:19:39.14,4,inactive,inactive,75
03:54:11.019,4,inactive,inactive,70
08:00:14.747,4,inactive,inactive,73
21:40:13.994,5,inactive,inactive,75
19:07:34.919,0,inactive,inactive,73
20:39:20.216,2,inactive,inactive,73
13:41:34.257,5,inactive,inactive,70
03:33:19.049,2,inactive,inactive,72
07:42:16.11,0,inactive,active,68
08:28:16.4,5,inactive,inactive,73
08:19:38.227,6,inactive,inactive,71
00:41:58.963,3,inactive,inactive,75
16:32:34.962,5,active,active,76
05:22:0.123,4,inactive,active,68
05:04:23.37,1,inactive,inactive,76
08:39:51.061,4,inactive,inactive,71
00:38:28.41,3,inactive,inactive,75
14:01:42.567,6,inactive,inactive,70
21:08:57.577,3,inactive,inactive,72
20:24:29.895,4,inactive,inactive,73
06:12:13.821,2,inactive,inactive,74
12:26:5.694,1,inactive,inactive,76
06:07:10.859,5,inactive,inactive,71
11:23:54.075,3,inactive,inactive,79
17:37:34.909,0,inactive,inactive,71
22:51:22.493,5,inactive,inactive,67
21:17:35.728,1,inactive,inactive,73
18:00:14.226,0,active,active,70
20:50:50.425,2,inactive,inactive,75
18:57:37.551,1,inactive,inactive,69
12:52:59.792,0,inactive,inactive,78
21:19:22.787,2,inactive,inactive,74
07:20:53.697,0,inactive,inactive,70
00:03:59.279,1,inactive,inactive,67
17:52:37.973,6,inactive,inactive,72
01:44:47.875,0,inactive,inactive,73
07:42:36.286,6,inactive,inactive,74
19:14:52.864,4,inactive,inactive,72
02:45:8.646,6,active,active,72
14:18:4.154,4,inactive,inactive,76
11:17:57.386,1,inactive,inactive,73
23:19:37.318,6,inactive,inactive,79
23:42:18.266,6,inactive,inactive,68
12:25:8.565,6,inactive,inactive,70
12:04:14.826,5,inactive,inactive,70
04:15:55.984,1,inactive,inactive,75
07:53:21.801,0,inactive,inactive,72
09:55:36.905,2,inactive,inactive,76
05:11:44.556,4,inactive,inactive,68
17:49:30.835,5,inactive,inactive,72
12:04:31.007,0,inactive,inactive,77
07:37:6.623,1,inactive,inactive,71
01:47:47.329,3,inactive,inactive,66
22:36:53.893,3,inactive,inactive,68
08:11:21.542,5,inactive,inactive,73
08:21:29.162,2,active,inactive,67
14:32:14.149,3,inactive,inactive,67
11:56:57.38,3,inactive,inactive,70
02:38:15.877,3,active,active,72
04:58:32.571,6,inactive,inactive,76
05:43:4.506,0,inactive,inactive,71
11:08:48.215,0,inactive,inactive,76
06:58:27.778,6,inactive,inactive,72
22:14:12.201,2,inactive,inactive,66
12:47:41.456,1,inactive,inactive,74
17:22:47.879,4,inactive,inactive,69
02:04:48.562,1,inactive,inactive,72
13:35:36.048,3,inactive,inactive,76
12:25:58.795,6,inactive,inactive,73
17:58:10.739,0,inactive,inactive,71
13:26:9.634,3,inactive,inactive,71
18:16:21.376,4,inactive,active,75
02:18:26.124,0,inactive,inactive,73
21:42:56.727,3,inactive,inactive,71
13:42:4.233,1,inactive,active,74
09:36:0.516,0,inactive,inactive,68
10:20:53.68,6,active,active,74
01:54:33.344,0,inactive,inactive,76
03:06:43.421,6,active,active,70
16:44:7.435,4,inactive,inactive,71
22:21:10.05,3,inactive,inactive,72
10:34:45.933,3,inactive,inactive,74
06:28:40.891,3,inactive,inactive,69
12:02:15.078,4,inactive,inactive,74
19:14:38.926,1,active,active,72
13:14:2.658,1,inactive,inactive,76
12:27:8.017,5,inactive,inactive,71
14:06:37.617,0,inactive,inactive,75
13:24:7.301,6,inactive,inactive,71
20:12:8.527,4,inactive,inactive,71
